K,F(Sg+ U Sg-)*,(Sg+ U Sg-)*,F(Sr+ U Sr-)*,(Sr+ U Sr-)*,F(Sg),Sg,F(Sr),Sr,F(Sgfull),Sgfull,F(Srfull),Srfull,F(Sg+ U Sg-)*/F(Sr+ U Sr-)*,F(Sg+ U Sg-)*/F(Sgfull),F(Sr+ U Sr-)*/F(Srfull),F(Sg)/F(Sr),F(Sg)/F(Sgfull),F(Sr)/F(Srfull),budgetGreedyTime,budgetRdmTime,r,n,m,dataset,graphid
1,277.673688196908,{5},167.05577032453488,{18},277.673688196908,{5},77.43547225985796,{41},299.0,"{3, 5, 8, 9, 10, 43}",299,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.6621616102064514,0.9286745424645753,0.5587149509181768,3.585871953684103,0.9286745424645753,0.2589815125747758,0.23017024993896484,0.0044040679931640625,5.0,328,49,adult (14),2
2,293.4409090909091,"{9, 5}",278.69291896613873,"{18, 5}",293.4409090909091,"{9, 5}",77.60953855304192,"{41, 7}",299.0,"{3, 5, 8, 9, 10, 43}",299,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0529184242623768,0.9814077227120706,0.9320833410238754,3.780990256633959,0.9814077227120706,0.2595636740904412,0.5160379409790039,0.005235910415649414,5.0,328,49,adult (14),2
3,295.8833333333333,"{8, 9, 5}",281.66791896613876,"{18, 3, 5}",295.8833333333333,"{8, 9, 5}",79.45795551949375,"{41, 1, 7}",299.0,"{3, 5, 8, 9, 10, 43}",299,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0504687023618884,0.9895763656633222,0.9420331737997951,3.7237722944022016,0.9895763656633222,0.26574567063375837,0.6840338706970215,0.00421905517578125,5.0,328,49,adult (14),2
4,297.45,"{8, 9, 43, 5}",295.79090909090905,"{9, 18, 3, 5}",297.45,"{8, 9, 43, 5}",81.58938319317654,"{48, 41, 1, 7}",299.0,"{3, 5, 8, 9, 10, 43}",299,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0056089989857702,0.9948160535117057,0.9892672544846457,3.645694922043193,0.9948160535117057,0.2728741912815269,0.878244161605835,0.005005836486816406,5.0,328,49,adult (14),2
5,298.75,"{3, 5, 8, 9, 43}",297.43333333333334,"{18, 3, 5, 8, 9}",298.75,"{3, 5, 8, 9, 43}",81.83330397827379,"{1, 7, 41, 48, 17}",299.0,"{3, 5, 8, 9, 10, 43}",299,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.004426762299675,0.9991638795986622,0.9947603121516165,3.650714140532761,0.9991638795986622,0.27368997986044746,1.1011881828308105,0.005517005920410156,5.0,328,49,adult (14),2
1,304.2923382173382,{5},202.65726289753786,{18},304.2923382173382,{5},78.4166999913208,{41},313.0,"{3, 5, 6, 40, 9}",313,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.5015121287372086,0.972179994304595,0.6474672936023574,3.8804532484919343,0.972179994304595,0.25053258783169585,0.20390915870666504,0.004706144332885742,5.5,328,49,adult (14),3
2,308.15277777777777,"{9, 5}",304.7923382173382,"{18, 5}",308.15277777777777,"{9, 5}",79.09612291764016,"{41, 7}",313.0,"{3, 5, 6, 40, 9}",313,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0110253413195818,0.9845136670216542,0.9737774383940518,3.8959277194742623,0.9845136670216542,0.25270326810747656,0.4369320869445801,0.0035669803619384766,5.5,328,49,adult (14),3
3,310.3611111111111,"{9, 3, 5}",307.00067155067154,"{18, 3, 5}",310.3611111111111,"{9, 3, 5}",81.09736324485658,"{41, 1, 7}",313.0,"{3, 5, 6, 40, 9}",313,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0109460332561029,0.991569045083422,0.9808328164558197,3.8270185206150344,0.991569045083422,0.25909700717206574,0.6471579074859619,0.008258819580078125,5.5,328,49,adult (14),3
4,311.75,"{40, 9, 3, 5}",310.8611111111111,"{9, 18, 3, 5}",311.75,"{40, 9, 3, 5}",83.20326924553078,"{48, 41, 1, 7}",313.0,"{3, 5, 6, 40, 9}",313,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0028594406219284,0.9960063897763578,0.9931664891728789,3.746847964351419,0.9960063897763578,0.26582514135952323,0.8327498435974121,0.006793022155761719,5.5,328,49,adult (14),3
5,313.0,"{3, 5, 6, 40, 9}",310.8611111111111,"{18, 3, 5, 9, 14}",313.0,"{3, 5, 6, 40, 9}",83.62563364518844,"{1, 7, 41, 48, 17}",313.0,"{3, 5, 6, 40, 9}",313,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.006880528996515,1.0,0.9931664891728789,3.7428714899550304,1.0,0.2671745483871835,1.1470699310302734,0.003920078277587891,5.5,328,49,adult (14),3
