[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
3,218.04285714285714,"{42, 44, 39}",0,106.47523814257033,set(),"{42, 44, 39}",218.04285714285714,9
0,106.47523814257033,set(),4,120.54234920947641,"{8, 37, 45, 46}","{8, 37, 45, 46}",120.54234920947641,9
1,212.33983588874892,{42},3,117.09129863786609,"{8, 37, 45}","{8, 42, 45, 37}",214.3384587634588,9
2,216.64285714285714,"{42, 44}",2,113.47945505553861,"{37, 45}","{42, 45, 44, 37}",217.27777777777777,9
3,218.04285714285714,"{42, 44, 39}",1,110.16990154244016,{45},"{42, 44, 45, 39}",218.08730158730157,9
4,219.14285714285714,"{42, 44, 28, 39}",0,106.47523814257033,set(),"{42, 44, 28, 39}",219.14285714285714,9
0,106.47523814257033,set(),5,124.12055362277204,"{37, 7, 8, 45, 46}","{37, 7, 8, 45, 46}",124.12055362277204,9
1,212.33983588874892,{42},4,120.54234920947641,"{8, 37, 45, 46}","{37, 8, 42, 45, 46}",214.60869685869687,9
2,216.64285714285714,"{42, 44}",3,117.09129863786609,"{8, 37, 45}","{37, 8, 42, 44, 45}",217.31111111111113,9
3,218.04285714285714,"{42, 44, 39}",2,113.47945505553861,"{37, 45}","{37, 39, 42, 44, 45}",218.16666666666669,9
4,219.14285714285714,"{42, 44, 28, 39}",1,110.16990154244016,{45},"{45, 39, 42, 44, 28}",219.14285714285714,9
5,220.0,"{39, 42, 44, 13, 28}",0,106.47523814257033,set(),"{28, 39, 42, 44, 13}",220.0,9
0,104.43712401980396,set(),1,107.15490959436615,{45},{45},107.15490959436615,10
1,220.10950854700855,{44},0,104.43712401980396,set(),{44},220.10950854700855,10
0,104.43712401980396,set(),2,110.01922764619887,"{37, 45}","{37, 45}",110.01922764619887,10
1,220.10950854700855,{44},1,107.15490959436615,{45},"{44, 45}",220.19727698771814,10
2,221.5,"{42, 44}",0,104.43712401980396,set(),"{42, 44}",221.5,10
0,104.43712401980396,set(),3,113.02537092234579,"{37, 45, 46}","{37, 45, 46}",113.02537092234579,10
1,220.10950854700855,{44},2,110.01922764619887,"{37, 45}","{45, 44, 37}",220.2797619047619,10
2,221.5,"{42, 44}",1,107.15490959436615,{45},"{42, 44, 45}",221.57142857142856,10
3,222.0,"{42, 44, 14}",0,104.43712401980396,set(),"{42, 44, 14}",222.0,10
0,104.43712401980396,set(),4,116.15117681107081,"{32, 37, 45, 46}","{32, 37, 45, 46}",116.15117681107081,10
1,220.10950854700855,{44},3,113.02537092234579,"{37, 45, 46}","{45, 44, 37, 46}",220.3763528138528,10
2,221.5,"{42, 44}",2,110.01922764619887,"{37, 45}","{42, 45, 44, 37}",221.57142857142856,10
3,222.0,"{42, 44, 14}",1,107.15490959436615,{45},"{42, 44, 45, 14}",222.0,10
4,222.0,"{42, 44, 14}",0,104.43712401980396,set(),"{42, 44, 14}",222.0,10
0,104.43712401980396,set(),5,119.34136614440935,"{32, 37, 8, 45, 46}","{32, 37, 8, 45, 46}",119.34136614440935,10
1,220.10950854700855,{44},4,116.15117681107081,"{32, 37, 45, 46}","{32, 37, 44, 45, 46}",220.43766233766235,10
2,221.5,"{42, 44}",3,113.02537092234579,"{37, 45, 46}","{37, 42, 44, 45, 46}",221.57142857142856,10
3,222.0,"{42, 44, 14}",2,110.01922764619887,"{37, 45}","{37, 42, 44, 45, 14}",222.0,10
4,222.0,"{42, 44, 14}",1,107.15490959436615,{45},"{42, 44, 45, 14}",222.0,10
5,222.0,"{42, 44, 14}",0,104.43712401980396,set(),"{42, 44, 14}",222.0,10
0,102.22207225585376,set(),1,104.62402905542871,{45},{45},104.62402905542871,11
1,222.76724137931035,{44},0,102.22207225585376,set(),{44},222.76724137931035,11
0,102.22207225585376,set(),2,107.14019585593006,"{37, 45}","{37, 45}",107.14019585593006,11
1,222.76724137931035,{44},1,104.62402905542871,{45},"{44, 45}",222.76724137931035,11
2,223.51724137931035,"{44, 13}",0,102.22207225585376,set(),"{44, 13}",223.51724137931035,11
0,102.22207225585376,set(),3,109.7622630003192,"{37, 45, 46}","{37, 45, 46}",109.7622630003192,11
1,222.76724137931035,{44},2,107.14019585593006,"{37, 45}","{45, 44, 37}",222.78571428571428,11
2,223.51724137931035,"{44, 13}",1,104.62402905542871,{45},"{45, 44, 13}",223.51724137931035,11
3,224.0,"{0, 44, 13}",0,102.22207225585376,set(),"{0, 44, 13}",224.0,11
0,102.22207225585376,set(),4,112.4966887809136,"{48, 37, 45, 46}","{48, 37, 45, 46}",112.4966887809136,11
1,222.76724137931035,{44},3,109.7622630003192,"{37, 45, 46}","{45, 44, 37, 46}",222.78571428571428,11
2,223.51724137931035,"{44, 13}",2,107.14019585593006,"{37, 45}","{45, 37, 44, 13}",223.53571428571428,11
3,224.0,"{0, 44, 13}",1,104.62402905542871,{45},"{0, 45, 44, 13}",224.0,11
4,224.0,"{0, 44, 13}",0,102.22207225585376,set(),"{0, 44, 13}",224.0,11
0,102.22207225585376,set(),5,115.29571353120042,"{32, 37, 45, 46, 48}","{32, 48, 37, 45, 46}",115.29571353120042,11
1,222.76724137931035,{44},4,112.4966887809136,"{48, 37, 45, 46}","{48, 37, 44, 45, 46}",222.80555555555554,11
2,223.51724137931035,"{44, 13}",3,109.7622630003192,"{37, 45, 46}","{45, 37, 44, 13, 46}",223.53571428571428,11
3,224.0,"{0, 44, 13}",2,107.14019585593006,"{37, 45}","{0, 45, 37, 44, 13}",224.0,11
4,224.0,"{0, 44, 13}",1,104.62402905542871,{45},"{0, 45, 44, 13}",224.0,11
5,224.0,"{0, 44, 13}",0,102.22207225585376,set(),"{0, 44, 13}",224.0,11
0,99.81080216190242,set(),1,102.01156573011333,{37},{37},102.01156573011333,12
