K,F(Sg+ U Sg-)*,(Sg+ U Sg-)*,F(Sr+ U Sr-)*,(Sr+ U Sr-)*,F(Sg),Sg,F(Sr),Sr,F(Sgfull),Sgfull,F(Srfull),Srfull,F(Sg+ U Sg-)*/F(Sr+ U Sr-)*,F(Sg+ U Sg-)*/F(Sgfull),F(Sr+ U Sr-)*/F(Srfull),F(Sg)/F(Sr),F(Sg)/F(Sgfull),F(Sr)/F(Srfull),budgetGreedyTime,budgetRdmTime,r,n,m,graphid,dataset,group0edges,group1edges,group0targets,group1targets
0,81.11245389086359,set(),81.11245389086359,set(),81.11245389086359,set(),81.11245389086359,set(),324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.2503470799100728,0.2503470799100728,1.0,0.2503470799100728,0.2503470799100728,0.0038149356842041016,0.0066089630126953125,6.5,328,49,5,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,323.2142857142857,"{8, 9}",319.6269841269841,"{18, 5}",323.2142857142857,"{8, 9}",82.38878000364966,"{41, 7}",324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0112234002930003,0.9975749559082893,0.9865030374289633,3.9230376478443785,0.9975749559082893,0.25428635803595573,0.40815281867980957,0.004146099090576172,6.5,328,49,5,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,324.0,"{8, 9, 3}",323.3571428571429,"{9, 18, 3, 5}",324.0,"{8, 9, 3}",86.14741752181394,"{48, 41, 1, 7}",324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0019880715705765,1.0,0.9980158730158731,3.7609949238229676,1.0,0.26588709111670966,0.8271989822387695,0.004342794418334961,6.5,328,49,5,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
6,324.0,"{8, 9, 3}",324.0,"{18, 3, 5, 8, 9, 14}",324.0,"{8, 9, 3}",89.3215629800329,"{1, 7, 41, 14, 15, 17}",324.0,"{8, 9, 3}",324,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.6273436020418446,1.0,0.2756838363581262,0.9164149761199951,0.004418134689331055,6.5,328,49,5,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
0,80.619938699188,set(),80.619938699188,set(),80.619938699188,set(),80.619938699188,set(),326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.2473004254576319,0.2473004254576319,1.0,0.2473004254576319,0.2473004254576319,0.004127979278564453,0.00635218620300293,7.0,328,49,6,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,326.0,"{5, 46}",325.125,"{18, 5}",326.0,"{5, 46}",82.52203662499382,"{41, 7}",326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026912725874664,1.0,0.9973159509202454,3.950459941766184,1.0,0.2531350816717602,0.4338841438293457,0.008471965789794922,7.0,328,49,6,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,326.0,"{5, 46}",325.125,"{1, 18, 5, 14}",326.0,"{5, 46}",86.21847634135221,"{48, 41, 1, 7}",326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026912725874664,1.0,0.9973159509202454,3.7810921026870834,1.0,0.2644738538078289,0.6500442028045654,0.004495859146118164,7.0,328,49,6,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
6,326.0,"{5, 46}",325.125,"{1, 18, 5, 23, 25, 14}",326.0,"{5, 46}",90.0287496011897,"{1, 7, 41, 14, 15, 17}",326.0,"{5, 46}",326,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0026912725874664,1.0,0.9973159509202454,3.621065509008158,1.0,0.2761618085926065,0.6337180137634277,0.004316806793212891,7.0,328,49,6,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
0,81.2405291493945,set(),81.2405291493945,set(),81.2405291493945,set(),81.2405291493945,set(),328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.24768454008961738,0.24768454008961738,1.0,0.24768454008961738,0.24768454008961738,0.004128932952880859,0.005285024642944336,7.5,328,49,7,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,328.0,"{11, 5}",327.33333333333337,"{18, 5}",328.0,"{11, 5}",83.76669010926794,"{41, 7}",328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0020366598778003,1.0,0.9979674796747968,3.915637583055345,1.0,0.25538625033313395,0.44805407524108887,0.0043790340423583984,7.5,328,49,7,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,328.0,"{11, 5}",327.33333333333337,"{1, 18, 5, 14}",328.0,"{11, 5}",87.53777309186349,"{48, 41, 1, 7}",328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0020366598778003,1.0,0.9979674796747968,3.746953896757138,1.0,0.26688345454836426,0.66159987449646,0.00556635856628418,7.5,328,49,7,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
6,328.0,"{11, 5}",328.0,"{18, 3, 5, 8, 9, 31}",328.0,"{11, 5}",91.43124458722508,"{1, 7, 41, 14, 15, 17}",328.0,"{11, 5}",328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.5873951129155763,1.0,0.2787537944732472,0.6599686145782471,0.004473209381103516,7.5,328,49,7,adult (14),"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
0,80.85156136146782,set(),80.85156136146782,set(),80.85156136146782,set(),80.85156136146782,set(),328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.24649866268740186,0.24649866268740186,1.0,0.24649866268740186,0.24649866268740186,0.004297971725463867,0.004279136657714844,8.0,328,49,8,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,328.0,{5},328.0,"{18, 5}",328.0,{5},83.783951291849,"{41, 7}",328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.9148308827959255,1.0,0.25543887588978353,0.44553112983703613,0.00492405891418457,8.0,328,49,8,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,328.0,{5},328.0,"{1, 18, 5, 14}",328.0,{5},87.55180764038937,"{48, 41, 1, 7}",328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.7463532603144922,1.0,0.26692624280606514,0.4474039077758789,0.004723072052001953,8.0,328,49,8,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
6,328.0,{5},328.0,"{1, 18, 5, 23, 25, 14}",328.0,{5},91.50613262921628,"{1, 7, 41, 14, 15, 17}",328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.5844592113739426,1.0,0.27898211167443987,0.45790910720825195,0.0058519840240478516,8.0,328,49,8,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
0,80.56981424900032,set(),80.56981424900032,set(),80.56981424900032,set(),80.56981424900032,set(),328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.2456396775884156,0.2456396775884156,1.0,0.2456396775884156,0.2456396775884156,0.004235029220581055,0.004340171813964844,8.5,328,49,9,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,328.0,{5},328.0,"{18, 5}",328.0,{5},83.7637474140955,"{41, 7}",328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.9157751428967846,1.0,0.25537727870151067,0.4684298038482666,0.006579160690307617,8.5,328,49,9,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,328.0,{5},328.0,"{1, 18, 5, 14}",328.0,{5},87.49346400897858,"{48, 41, 1, 7}",328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.74885145667956,1.0,0.26674836588103223,0.49747610092163086,0.005158901214599609,8.5,328,49,9,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
6,328.0,{5},328.0,"{1, 18, 5, 23, 25, 14}",328.0,{5},91.52387334461869,"{1, 7, 41, 14, 15, 17}",328.0,{5},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.5837644104611677,1.0,0.27903619922139844,0.47383713722229004,0.005922079086303711,8.5,328,49,9,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
0,80.41260884248884,set(),80.41260884248884,set(),80.41260884248884,set(),80.41260884248884,set(),328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.24516039281246596,0.24516039281246596,1.0,0.24516039281246596,0.24516039281246596,0.004338979721069336,0.004304170608520508,9.0,328,49,10,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,328.0,{3},328.0,"{18, 5}",328.0,{3},83.6986981340675,"{41, 7}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.9188184202651972,1.0,0.25517895772581556,0.4706900119781494,0.0045549869537353516,9.0,328,49,10,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,328.0,{3},328.0,"{1, 18, 5, 14}",328.0,{3},87.42273540413052,"{48, 41, 1, 7}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.751884432393347,1.0,0.2665327298906418,0.47736096382141113,0.004812002182006836,9.0,328,49,10,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
6,328.0,{3},328.0,"{1, 18, 5, 23, 25, 14}",328.0,{3},91.48698362084582,"{1, 7, 41, 14, 15, 17}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.5852094693530083,1.0,0.2789237305513592,0.5099389553070068,0.0046977996826171875,9.0,328,49,10,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
0,80.32454320766261,set(),80.32454320766261,set(),80.32454320766261,set(),80.32454320766261,set(),328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.24489190002336164,0.24489190002336164,1.0,0.24489190002336164,0.24489190002336164,0.004969120025634766,0.004801034927368164,9.5,328,49,11,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,328.0,{3},328.0,"{18, 5}",328.0,{3},83.7059961315282,"{41, 7}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.9184767538589447,1.0,0.25520120771807375,0.48929786682128906,0.004570960998535156,9.5,328,49,11,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,328.0,{3},328.0,"{1, 18, 5, 14}",328.0,{3},87.42748917748895,"{48, 41, 1, 7}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.751680427812792,1.0,0.26654722310210044,0.4734158515930176,0.004762172698974609,9.5,328,49,11,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
6,328.0,{3},328.0,"{1, 18, 5, 23, 25, 14}",328.0,{3},91.49529346622316,"{1, 7, 41, 14, 15, 17}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.5848838511140033,1.0,0.27894906544580234,0.44802021980285645,0.00457000732421875,9.5,328,49,11,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
0,80.33673469387783,set(),80.33673469387783,set(),80.33673469387783,set(),80.33673469387783,set(),328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,0.24492906918865193,0.24492906918865193,1.0,0.24492906918865193,0.24492906918865193,0.004411935806274414,0.004360198974609375,10.0,328,49,12,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
2,328.0,{3},328.0,"{18, 14}",328.0,{3},83.7502312673452,"{41, 7}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.9164070956767554,1.0,0.25533607093702804,0.47412991523742676,0.004554033279418945,10.0,328,49,12,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
4,328.0,{3},328.0,"{1, 18, 14, 25}",328.0,{3},87.47272727272704,"{48, 41, 1, 7}",328.0,{3},328,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}",1.0,1.0,1.0,3.7497401787570253,1.0,0.26668514412416783,0.4521141052246094,0.004928112030029297,10.0,328,49,12,adult (14),"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",,,-1
