[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
0,96.0839533827435,set(),6,116.93471419321308,"{3, 37, 10, 11, 17, 29}","{17, 3, 37, 10, 11, 29}",116.93471419321308,10
1,201.56729055258467,{2},5,113.04709571197972,"{3, 37, 10, 11, 29}","{2, 3, 37, 10, 11, 29}",201.99786324786325,10
2,202.77941176470588,"{2, 28}",4,109.33703767725399,"{3, 10, 11, 37}","{2, 3, 37, 10, 11, 28}",202.89285714285714,10
3,203.52941176470588,"{24, 2, 28}",3,105.77424044760934,"{3, 10, 11}","{2, 3, 24, 10, 11, 28}",203.6,10
4,204.0,"{24, 2, 28, 6}",2,102.38925278570228,"{10, 11}","{2, 6, 24, 10, 11, 28}",204.0,10
5,204.0,"{24, 2, 28, 6}",1,99.14254616157524,{10},"{2, 6, 24, 10, 28}",204.0,10
6,204.0,"{24, 2, 28, 6}",0,96.0839533827435,set(),"{24, 2, 28, 6}",204.0,10
0,93.60485813707538,set(),0,93.60485813707538,set(),set(),93.60485813707538,11
0,93.60485813707538,set(),2,99.35145980720304,"{3, 29}","{3, 29}",99.35145980720304,11
1,203.59561128526644,{2},1,96.39013432254555,{29},"{2, 29}",203.61038961038963,11
2,205.0,"{24, 2}",0,93.60485813707538,set(),"{24, 2}",205.0,11
0,93.60485813707538,set(),4,105.67825637792416,"{37, 10, 3, 29}","{37, 10, 3, 29}",105.67825637792416,11
1,203.59561128526644,{2},3,102.43389438503411,"{10, 3, 29}","{3, 2, 10, 29}",203.66153846153844,11
2,205.0,"{24, 2}",2,99.35145980720304,"{3, 29}","{24, 2, 3, 29}",205.0,11
3,205.0,"{24, 2}",1,96.39013432254555,{29},"{24, 2, 29}",205.0,11
4,205.0,"{24, 2}",0,93.60485813707538,set(),"{24, 2}",205.0,11
0,93.60485813707538,set(),6,112.72766694413654,"{3, 37, 10, 11, 17, 29}","{17, 3, 37, 10, 11, 29}",112.72766694413654,11
1,203.59561128526644,{2},5,109.10610129042918,"{3, 37, 10, 17, 29}","{17, 2, 3, 37, 10, 29}",203.75,11
2,205.0,"{24, 2}",4,105.67825637792416,"{37, 10, 3, 29}","{2, 3, 37, 24, 10, 29}",205.0,11
3,205.0,"{24, 2}",3,102.43389438503411,"{10, 3, 29}","{2, 3, 24, 10, 29}",205.0,11
4,205.0,"{24, 2}",2,99.35145980720304,"{3, 29}","{24, 2, 3, 29}",205.0,11
5,205.0,"{24, 2}",1,96.39013432254555,{29},"{24, 2, 29}",205.0,11
6,205.0,"{24, 2}",0,93.60485813707538,set(),"{24, 2}",205.0,11
0,91.68676837959552,set(),0,91.68676837959552,set(),set(),91.68676837959552,12
0,91.68676837959552,set(),2,96.95242571229413,"{37, 29}","{37, 29}",96.95242571229413,12
1,205.0,{2},1,94.25359073842219,{29},"{2, 29}",205.0,12
2,205.0,{2},0,91.68676837959552,set(),{2},205.0,12
0,91.68676837959552,set(),4,102.8376641689527,"{11, 17, 37, 29}","{11, 17, 37, 29}",102.8376641689527,12
1,205.0,{2},3,99.81002035669928,"{17, 37, 29}","{17, 2, 29, 37}",205.0,12
2,205.0,{2},2,96.95242571229413,"{37, 29}","{2, 29, 37}",205.0,12
3,205.0,{2},1,94.25359073842219,{29},"{2, 29}",205.0,12
4,205.0,{2},0,91.68676837959552,set(),{2},205.0,12
0,91.68676837959552,set(),6,109.43882732060214,"{3, 37, 11, 17, 23, 29}","{17, 3, 37, 23, 11, 29}",109.43882732060214,12
1,205.0,{2},5,106.03850332642388,"{3, 37, 11, 17, 29}","{17, 2, 3, 37, 11, 29}",205.0,12
2,205.0,{2},4,102.8376641689527,"{11, 17, 37, 29}","{17, 2, 37, 11, 29}",205.0,12
3,205.0,{2},3,99.81002035669928,"{17, 37, 29}","{17, 2, 29, 37}",205.0,12
4,205.0,{2},2,96.95242571229413,"{37, 29}","{2, 29, 37}",205.0,12
5,205.0,{2},1,94.25359073842219,{29},"{2, 29}",205.0,12
6,205.0,{2},0,91.68676837959552,set(),{2},205.0,12
