K,F(Sg+ U Sg-)*,(Sg+ U Sg-)*,F(Sr+ U Sr-)*,(Sr+ U Sr-)*,F(Sg),Sg,F(Sr),Sr,F(Sgfull),Sgfull,F(Srfull),Srfull,F(Sg+ U Sg-)*/F(Sr+ U Sr-)*,F(Sg+ U Sg-)*/F(Sgfull),F(Sr+ U Sr-)*/F(Srfull),F(Sg)/F(Sr),F(Sg)/F(Sgfull),F(Sr)/F(Srfull),budgetGreedyTime,budgetRdmTime,r,n,m,graphid,dataset,group0edges,group1edges,group0targets,group1targets
2,200.18333333333334,"{2, 28}",197.0739475500345,"{0, 6}",200.18333333333334,"{2, 28}",192.7086405529954,"{1, 7}",203.0,"{24, 2, 28, 7}",203,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0157777617079975,0.9861247947454844,0.9708076233991847,1.0387875331323422,0.9861247947454844,0.9493036480443123,0.22230124473571777,0.0026102066040039062,8.5,206,39,9,studentmath (30),,"[8, 12, 15, 17]",,1
4,203.0,"{24, 2, 28, 7}",198.30873015873016,"{0, 27, 6, 7}",203.0,"{24, 2, 28, 7}",195.59634230503795,"{1, 18, 15, 7}",203.0,"{24, 2, 28, 7}",203,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0236563959514786,1.0,0.9768902963484244,1.0378517185327312,1.0,0.9635287798277732,0.38567590713500977,0.002371072769165039,8.5,206,39,9,studentmath (30),,"[8, 12, 15, 17]",,1
6,203.0,"{24, 2, 28, 7}",199.63015873015874,"{0, 7, 6, 39, 27, 28}",203.0,"{24, 2, 28, 7}",195.7987232574189,"{1, 7, 8, 14, 15, 18}",203.0,"{24, 2, 28, 7}",203,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.016880421732251,1.0,0.9833997967002893,1.036778977016686,1.0,0.9645257303321129,0.5877118110656738,0.002870798110961914,8.5,206,39,9,studentmath (30),,"[8, 12, 15, 17]",,1
0,96.0839533827435,set(),96.0839533827435,set(),96.0839533827435,set(),96.0839533827435,set(),204.0,"{24, 2, 28, 6}",204,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0,0.47099977148403677,0.47099977148403677,1.0,0.47099977148403677,0.47099977148403677,0.002742767333984375,0.0035881996154785156,9.0,206,39,10,studentmath (30),,"[0, 8, 10, 11, 12, 13, 15, 17, 28, 33, 39]",,1
2,202.77941176470588,"{2, 28}",200.5642857142857,"{0, 6}",202.77941176470588,"{2, 28}",198.8357623857624,"{1, 7}",204.0,"{24, 2, 28, 6}",204,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0110444690715064,0.9940167243367936,0.983158263305322,1.019833702607745,0.9940167243367936,0.9746851097341294,0.1855621337890625,0.002286195755004883,9.0,206,39,10,studentmath (30),,"[0, 8, 10, 11, 12, 13, 15, 17, 28, 33, 39]",,1
4,204.0,"{24, 2, 28, 6}",201.23095238095237,"{0, 27, 6, 7}",204.0,"{24, 2, 28, 6}",199.5728937728938,"{1, 18, 15, 7}",204.0,"{24, 2, 28, 6}",204,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0137605452157554,1.0,0.9864262371615312,1.0221829034164533,1.0,0.9782984988867343,0.39737820625305176,0.0022749900817871094,9.0,206,39,10,studentmath (30),,"[0, 8, 10, 11, 12, 13, 15, 17, 28, 33, 39]",,1
6,204.0,"{24, 2, 28, 6}",201.23095238095237,"{0, 36, 6, 7, 8, 27}",204.0,"{24, 2, 28, 6}",199.70068376068375,"{1, 7, 8, 14, 15, 18}",204.0,"{24, 2, 28, 6}",204,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0137605452157554,1.0,0.9864262371615312,1.021528800795036,1.0,0.9789249203955086,0.4887397289276123,0.002089977264404297,9.0,206,39,10,studentmath (30),,"[0, 8, 10, 11, 12, 13, 15, 17, 28, 33, 39]",,1
0,93.60485813707538,set(),93.60485813707538,set(),93.60485813707538,set(),93.60485813707538,set(),205.0,"{24, 2}",205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0,0.45660906408329455,0.45660906408329455,1.0,0.45660906408329455,0.45660906408329455,0.002905130386352539,0.0038118362426757812,9.5,206,39,11,studentmath (30),,"[0, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 21, 24, 26, 28, 29, 31, 33, 35, 36, 37, 38, 39]",,1
2,205.0,"{24, 2}",203.0818181818182,"{36, 6}",205.0,"{24, 2}",201.22348484848487,"{1, 7}",205.0,"{24, 2}",205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0094453646089798,1.0,0.9906430155210644,1.0187677653746963,1.0,0.9815779748706579,0.2098689079284668,0.0028638839721679688,9.5,206,39,11,studentmath (30),,"[0, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 21, 24, 26, 28, 29, 31, 33, 35, 36, 37, 38, 39]",,1
4,205.0,"{24, 2}",203.9,"{0, 27, 36, 6}",205.0,"{24, 2}",201.94844720496894,"{1, 18, 15, 7}",205.0,"{24, 2}",205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0053948013732221,1.0,0.9946341463414634,1.015110553397491,1.0,0.9851143766096045,0.2845571041107178,0.0022568702697753906,9.5,206,39,11,studentmath (30),,"[0, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 21, 24, 26, 28, 29, 31, 33, 35, 36, 37, 38, 39]",,1
6,205.0,"{24, 2}",204.0,"{0, 3, 36, 6, 8, 27}",205.0,"{24, 2}",201.96623376623376,"{1, 7, 8, 14, 15, 18}",205.0,"{24, 2}",205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0049019607843137,1.0,0.9951219512195122,1.0150211556515814,1.0,0.9852011403230915,0.2906768321990967,0.002228975296020508,9.5,206,39,11,studentmath (30),,"[0, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 21, 24, 26, 28, 29, 31, 33, 35, 36, 37, 38, 39]",,1
0,91.68676837959552,set(),91.68676837959552,set(),91.68676837959552,set(),91.68676837959552,set(),205.0,{2},205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0,0.4472525286809538,0.4472525286809538,1.0,0.4472525286809538,0.4472525286809538,0.004415988922119141,0.0045430660247802734,10.0,206,40,12,studentmath (30),,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39]",,1
2,205.0,{2},205.0,"{35, 6}",205.0,{2},203.152688172043,"{1, 7}",205.0,{2},205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0,1.0,1.0,1.009093218724197,1.0,0.9909887227904537,0.2733418941497803,0.003759145736694336,10.0,206,40,12,studentmath (30),,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39]",,1
4,205.0,{2},205.0,"{8, 35, 3, 6}",205.0,{2},203.29272030651344,"{1, 15, 17, 7}",205.0,{2},205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0,1.0,1.0,1.0083981349204851,1.0,0.9916718063732363,0.31681084632873535,0.0051996707916259766,10.0,206,40,12,studentmath (30),,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39]",,1
6,205.0,{2},205.0,"{3, 35, 6, 8, 14, 15}",205.0,{2},203.33487394957984,"{1, 7, 8, 14, 15, 17}",205.0,{2},205,"{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}",1.0,1.0,1.0,1.0081890824632131,1.0,0.9918774339003895,0.2791910171508789,0.005311012268066406,10.0,206,40,12,studentmath (30),,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39]",,1
