K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,kmax,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
4,2,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,164.5,"[0, 8]",2,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,164.5,"[0, 8]",2,4,206,39,0.17344880104064941,0.1536109447479248,0.16533708572387695,studentmath (30),3
4,1,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,163.5,[0],1,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,163.5,[0],1,4,206,39,0.15805792808532715,0.19476604461669922,0.17142796516418457,studentmath (30),3
4,0,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,162.5,[],0,"{0, 2, 38, 6}","{0: 1, 2: 1, 38: 1, 6: 1}",162.5,162.5,[],0,4,206,39,0.18931198120117188,0.1515960693359375,0.1833479404449463,studentmath (30),3
5,4,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,174.0,"[0, 8, 45, 72]",4,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,174.0,"[0, 8, 45, 72]",4,4,206,39,0.20241975784301758,0.20850586891174316,0.23668408393859863,studentmath (30),3
5,3,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,173.0,"[0, 8, 45]",3,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,173.0,"[0, 8, 45]",3,4,206,39,0.19063210487365723,0.23125386238098145,0.2053377628326416,studentmath (30),3
5,2,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,172.0,"[0, 8]",2,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,172.0,"[0, 8]",2,4,206,39,0.2595179080963135,0.19504117965698242,0.2013869285583496,studentmath (30),3
5,1,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,171.0,[0],1,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,171.0,[0],1,4,206,39,0.2161240577697754,0.21441292762756348,0.19408297538757324,studentmath (30),3
5,0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,170.0,[],0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",170.0,170.0,[],0,4,206,39,0.20879411697387695,0.18990707397460938,0.19692087173461914,studentmath (30),3
1,4,{38},{38: 1},132.39999999999998,{38},{38: 1},132.39999999999998,136.39999999999998,"[8, 123, 125, 136]",4,{38},{38: 1},132.39999999999998,136.39999999999998,"[8, 123, 125, 136]",4,5,206,39,0.04362773895263672,0.05000615119934082,0.047966957092285156,studentmath (30),4
1,3,{38},{38: 1},132.39999999999998,{38},{38: 1},132.39999999999998,135.39999999999998,"[8, 123, 125]",3,{38},{38: 1},132.39999999999998,135.39999999999998,"[8, 123, 125]",3,5,206,39,0.049649953842163086,0.04858803749084473,0.049774169921875,studentmath (30),4
1,2,{38},{38: 1},132.39999999999998,{38},{38: 1},132.39999999999998,134.39999999999998,"[8, 123]",2,{38},{38: 1},132.39999999999998,134.39999999999998,"[8, 123]",2,5,206,39,0.04778003692626953,0.05108904838562012,0.05014777183532715,studentmath (30),4
1,1,{38},{38: 1},132.39999999999998,{38},{38: 1},132.39999999999998,133.39999999999998,[8],1,{38},{38: 1},132.39999999999998,133.39999999999998,[8],1,5,206,39,0.04797172546386719,0.04999113082885742,0.0444488525390625,studentmath (30),4
1,0,{38},{38: 1},132.39999999999998,{38},{38: 1},132.39999999999998,132.39999999999998,[],0,{38},{38: 1},132.39999999999998,132.39999999999998,[],0,5,206,39,0.05550384521484375,0.05479907989501953,0.05795001983642578,studentmath (30),4
2,4,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,159.4000000000001,"[8, 123, 125, 136]",4,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,159.4000000000001,"[8, 123, 125, 136]",4,5,206,39,0.08762526512145996,0.08988380432128906,0.08577680587768555,studentmath (30),4
2,3,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,158.4000000000001,"[8, 123, 125]",3,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,158.4000000000001,"[8, 123, 125]",3,5,206,39,0.08473396301269531,0.09151101112365723,0.08461785316467285,studentmath (30),4
2,2,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,157.4000000000001,"[8, 123]",2,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,157.4000000000001,"[8, 123]",2,5,206,39,0.0863187313079834,0.09038615226745605,0.0880270004272461,studentmath (30),4
2,1,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,156.4000000000001,[8],1,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,156.4000000000001,[8],1,5,206,39,0.0882258415222168,0.08765292167663574,0.09818696975708008,studentmath (30),4
2,0,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,155.4000000000001,[],0,"{2, 38}","{2: 1, 38: 1}",155.4000000000001,155.4000000000001,[],0,5,206,39,0.09410309791564941,0.08951401710510254,0.08851790428161621,studentmath (30),4
3,4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,172.00000000000009,"[8, 123, 125, 136]",4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,172.00000000000009,"[8, 123, 125, 136]",4,5,206,39,0.12834882736206055,0.2068159580230713,0.14323186874389648,studentmath (30),4
3,3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,171.00000000000009,"[8, 123, 125]",3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,171.00000000000009,"[8, 123, 125]",3,5,206,39,0.147902250289917,0.14248108863830566,0.1377260684967041,studentmath (30),4
3,2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,170.00000000000009,"[8, 123]",2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,170.00000000000009,"[8, 123]",2,5,206,39,0.1357100009918213,0.13948917388916016,0.1466677188873291,studentmath (30),4
3,1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,169.00000000000009,[8],1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,169.00000000000009,[8],1,5,206,39,0.13842105865478516,0.1635138988494873,0.1273820400238037,studentmath (30),4
3,0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,168.00000000000009,[],0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",168.00000000000009,168.00000000000009,[],0,5,206,39,0.12680816650390625,0.1435530185699463,0.14175200462341309,studentmath (30),4
4,4,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,179.80000000000007,"[8, 123, 125, 136]",4,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,179.80000000000007,"[8, 123, 125, 136]",4,5,206,39,0.1773850917816162,0.16321992874145508,0.17096996307373047,studentmath (30),4
4,3,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,178.80000000000007,"[8, 123, 125]",3,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,178.80000000000007,"[8, 123, 125]",3,5,206,39,0.1735670566558838,0.17659401893615723,0.17307400703430176,studentmath (30),4
4,2,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,177.80000000000007,"[8, 123]",2,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,177.80000000000007,"[8, 123]",2,5,206,39,0.1870279312133789,0.17517900466918945,0.18477106094360352,studentmath (30),4
4,1,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,176.80000000000007,[8],1,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,176.80000000000007,[8],1,5,206,39,0.1797471046447754,0.18426299095153809,0.17378902435302734,studentmath (30),4
4,0,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,175.80000000000007,[],0,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",175.80000000000007,175.80000000000007,[],0,5,206,39,0.17733001708984375,0.1764051914215088,0.16770195960998535,studentmath (30),4
5,4,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,185.60000000000005,"[8, 123, 125, 136]",4,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,185.60000000000005,"[8, 123, 125, 136]",4,5,206,39,0.18914580345153809,0.20682692527770996,0.21632099151611328,studentmath (30),4
5,3,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,184.60000000000005,"[8, 123, 125]",3,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,184.60000000000005,"[8, 123, 125]",3,5,206,39,0.22612595558166504,0.2143878936767578,0.21697998046875,studentmath (30),4
5,2,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,183.60000000000005,"[8, 123]",2,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,183.60000000000005,"[8, 123]",2,5,206,39,0.23610615730285645,0.21288418769836426,0.19966578483581543,studentmath (30),4
5,1,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,182.60000000000005,[8],1,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,182.60000000000005,[8],1,5,206,39,0.19463014602661133,0.1982109546661377,0.21975183486938477,studentmath (30),4
5,0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,181.60000000000005,[],0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",181.60000000000005,181.60000000000005,[],0,5,206,39,0.21689796447753906,0.20351004600524902,0.20314288139343262,studentmath (30),4
1,4,{2},{2: 1},138.16666666666663,{2},{2: 1},138.16666666666663,142.16666666666663,"[8, 123, 136, 186]",4,{2},{2: 1},138.16666666666663,142.16666666666663,"[8, 123, 136, 186]",4,6,206,39,0.05077767372131348,0.047760009765625,0.044676780700683594,studentmath (30),5
1,3,{2},{2: 1},138.16666666666663,{2},{2: 1},138.16666666666663,141.16666666666663,"[8, 123, 136]",3,{2},{2: 1},138.16666666666663,141.16666666666663,"[8, 123, 136]",3,6,206,39,0.049565792083740234,0.04880189895629883,0.05188417434692383,studentmath (30),5
1,2,{2},{2: 1},138.16666666666663,{2},{2: 1},138.16666666666663,140.16666666666663,"[8, 123]",2,{2},{2: 1},138.16666666666663,140.16666666666663,"[8, 123]",2,6,206,39,0.045838117599487305,0.05578970909118652,0.04947400093078613,studentmath (30),5
1,1,{2},{2: 1},138.16666666666663,{2},{2: 1},138.16666666666663,139.16666666666663,[8],1,{2},{2: 1},138.16666666666663,139.16666666666663,[8],1,6,206,39,0.046321868896484375,0.046317100524902344,0.046768903732299805,studentmath (30),5
1,0,{2},{2: 1},138.16666666666663,{2},{2: 1},138.16666666666663,138.16666666666663,[],0,{2},{2: 1},138.16666666666663,138.16666666666663,[],0,6,206,39,0.049072980880737305,0.04449892044067383,0.04897880554199219,studentmath (30),5
2,4,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,168.33333333333331,"[8, 123, 136, 186]",4,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,168.33333333333331,"[8, 123, 136, 186]",4,6,206,39,0.10154199600219727,0.09204459190368652,0.094696044921875,studentmath (30),5
2,3,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,167.33333333333331,"[8, 123, 136]",3,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,167.33333333333331,"[8, 123, 136]",3,6,206,39,0.09118390083312988,0.09509706497192383,0.11551880836486816,studentmath (30),5
2,2,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,166.33333333333331,"[8, 123]",2,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,166.33333333333331,"[8, 123]",2,6,206,39,0.10266280174255371,0.10487914085388184,0.09559178352355957,studentmath (30),5
2,1,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,165.33333333333331,[8],1,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,165.33333333333331,[8],1,6,206,39,0.09560179710388184,0.10665106773376465,0.10542702674865723,studentmath (30),5
2,0,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,164.33333333333331,[],0,"{2, 38}","{2: 1, 38: 1}",164.33333333333331,164.33333333333331,[],0,6,206,39,0.10682487487792969,0.11096405982971191,0.10742616653442383,studentmath (30),5
3,4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,179.66666666666666,"[8, 123, 136, 186]",4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,179.66666666666666,"[8, 123, 136, 186]",4,6,206,39,0.15271592140197754,0.15445280075073242,0.1462538242340088,studentmath (30),5
3,3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,178.66666666666666,"[8, 123, 136]",3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,178.66666666666666,"[8, 123, 136]",3,6,206,39,0.15454483032226562,0.15071392059326172,0.1458113193511963,studentmath (30),5
3,2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,177.66666666666666,"[8, 123]",2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,177.66666666666666,"[8, 123]",2,6,206,39,0.14654803276062012,0.14244771003723145,0.13832712173461914,studentmath (30),5
3,1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,176.66666666666666,[8],1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,176.66666666666666,[8],1,6,206,39,0.14151763916015625,0.1694960594177246,0.14214110374450684,studentmath (30),5
3,0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,175.66666666666666,[],0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",175.66666666666666,175.66666666666666,[],0,6,206,39,0.14023184776306152,0.16023612022399902,0.15190696716308594,studentmath (30),5
4,4,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,187.66666666666663,"[8, 123, 136, 186]",4,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,187.66666666666663,"[8, 123, 136, 186]",4,6,206,39,0.19149374961853027,0.19989395141601562,0.191925048828125,studentmath (30),5
4,3,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,186.66666666666663,"[8, 123, 136]",3,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,186.66666666666663,"[8, 123, 136]",3,6,206,39,0.1864488124847412,0.19122695922851562,0.18801307678222656,studentmath (30),5
4,2,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,185.66666666666663,"[8, 123]",2,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,185.66666666666663,"[8, 123]",2,6,206,39,0.19143986701965332,0.19601702690124512,0.20675206184387207,studentmath (30),5
4,1,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,184.66666666666663,[8],1,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,184.66666666666663,[8],1,6,206,39,0.20430684089660645,0.21303892135620117,0.20445728302001953,studentmath (30),5
4,0,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,183.66666666666663,[],0,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",183.66666666666663,183.66666666666663,[],0,6,206,39,0.2008669376373291,0.19618010520935059,0.19439411163330078,studentmath (30),5
5,4,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,193.3333333333333,"[8, 123, 136, 186]",4,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,193.3333333333333,"[8, 123, 136, 186]",4,6,206,39,0.23408913612365723,0.2511441707611084,0.22816801071166992,studentmath (30),5
5,3,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,192.3333333333333,"[8, 123, 136]",3,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,192.3333333333333,"[8, 123, 136]",3,6,206,39,0.24105286598205566,0.23224616050720215,0.2246699333190918,studentmath (30),5
5,2,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,191.3333333333333,"[8, 123]",2,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,191.3333333333333,"[8, 123]",2,6,206,39,0.22490286827087402,0.24049711227416992,0.23189592361450195,studentmath (30),5
5,1,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,190.3333333333333,[8],1,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,190.3333333333333,[8],1,6,206,39,0.22318410873413086,0.22079896926879883,0.2224729061126709,studentmath (30),5
5,0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,189.3333333333333,[],0,"{0, 2, 38, 6, 28}","{0: 1, 2: 1, 38: 1, 6: 1, 28: 1}",189.3333333333333,189.3333333333333,[],0,6,206,39,0.23024606704711914,0.2544362545013428,0.22681593894958496,studentmath (30),5
1,4,{2},{2: 1},144.4285714285715,{2},{2: 1},144.4285714285715,148.14285714285722,"[136, 186, 8, 12]",4,{2},{2: 1},144.1428571428572,148.1428571428572,"[136, 186, 8, 12]",4,7,206,39,0.05033397674560547,0.05769801139831543,0.056935787200927734,studentmath (30),6
1,3,{2},{2: 1},144.4285714285715,{2},{2: 1},144.4285714285715,147.28571428571436,"[136, 186, 8]",3,{2},{2: 1},144.28571428571436,147.28571428571436,"[136, 186, 8]",3,7,206,39,0.05140089988708496,0.06461524963378906,0.061905860900878906,studentmath (30),6
1,2,{2},{2: 1},144.4285714285715,{2},{2: 1},144.4285714285715,146.4285714285715,"[136, 186]",2,{2},{2: 1},144.4285714285715,146.4285714285715,"[136, 186]",2,7,206,39,0.055711984634399414,0.06897997856140137,0.05777907371520996,studentmath (30),6
1,1,{2},{2: 1},144.4285714285715,{2},{2: 1},144.4285714285715,145.4285714285715,[136],1,{2},{2: 1},144.4285714285715,145.4285714285715,[136],1,7,206,39,0.06266307830810547,0.054435014724731445,0.05578494071960449,studentmath (30),6
1,0,{2},{2: 1},144.4285714285715,{2},{2: 1},144.4285714285715,144.4285714285715,[],0,{2},{2: 1},144.4285714285715,144.4285714285715,[],0,7,206,39,0.054093122482299805,0.051177978515625,0.05753612518310547,studentmath (30),6
2,4,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,175.71428571428575,"[136, 186, 8, 12]",4,"{2, 38}","{2: 1, 38: 1}",171.71428571428572,175.71428571428572,"[136, 186, 8, 12]",4,7,206,39,0.09797978401184082,0.1072852611541748,0.1003427505493164,studentmath (30),6
2,3,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,174.8571428571429,"[136, 186, 8]",3,"{2, 38}","{2: 1, 38: 1}",171.85714285714286,174.85714285714286,"[136, 186, 8]",3,7,206,39,0.10031580924987793,0.10280299186706543,0.10675406455993652,studentmath (30),6
2,2,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,174.00000000000003,"[136, 186]",2,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,174.00000000000003,"[136, 186]",2,7,206,39,0.10293316841125488,0.10103917121887207,0.10463786125183105,studentmath (30),6
2,1,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,173.00000000000003,[136],1,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,173.00000000000003,[136],1,7,206,39,0.11860203742980957,0.10448098182678223,0.10614728927612305,studentmath (30),6
2,0,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,172.00000000000003,[],0,"{2, 38}","{2: 1, 38: 1}",172.00000000000003,172.00000000000003,[],0,7,206,39,0.10362005233764648,0.10758805274963379,0.10467219352722168,studentmath (30),6
3,4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,186.57142857142856,"[136, 186, 8, 108]",4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",181.71428571428572,185.71428571428572,"[136, 186, 8, 12]",4,7,206,39,0.14995193481445312,0.14740586280822754,0.15126323699951172,studentmath (30),6
3,3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,185.7142857142857,"[136, 186, 8]",3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.71428571428572,185.71428571428572,"[136, 186, 8]",3,7,206,39,0.14997601509094238,0.16107916831970215,0.15274882316589355,studentmath (30),6
3,2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,184.85714285714283,"[136, 186]",2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,184.85714285714283,"[136, 186]",2,7,206,39,0.1519019603729248,0.15100884437561035,0.16197919845581055,studentmath (30),6
3,1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,183.85714285714283,[136],1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",182.85714285714283,183.85714285714283,[136],1,7,206,39,0.14209890365600586,0.15378785133361816,0.15447211265563965,studentmath (30),6
