K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,kmax,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
5,0,"{35, 44, 16, 24, 27}","{35: 1, 44: -1, 16: 1, 24: 1, 27: 1}",104.25,"{35, 44, 16, 24, 27}","{35: 1, 44: -1, 16: 1, 24: 1, 27: 1}",104.25,104.25,[],0,"{35, 44, 16, 24, 27}","{35: 1, 44: -1, 16: 1, 24: 1, 27: 1}",104.25,104.25,[],0,4,112,46,0.14586281776428223,0.1279621124267578,0.14248228073120117,productivity (11),3
1,4,{27},{27: 1},89.19999999999996,{27},{27: 1},89.19999999999996,91.59999999999997,"[3, 4, 19, 21]",4,{27},{27: 1},87.59999999999995,91.59999999999995,"[3, 4, 19, 21]",4,5,112,48,0.03682589530944824,0.037387847900390625,0.033064842224121094,productivity (11),4
1,3,{27},{27: 1},89.19999999999996,{27},{27: 1},89.19999999999996,90.99999999999996,"[3, 4, 19]",3,{27},{27: 1},87.99999999999996,90.99999999999996,"[3, 4, 19]",3,5,112,48,0.0483248233795166,0.03145408630371094,0.028792142868041992,productivity (11),4
1,2,{27},{27: 1},89.19999999999996,{27},{27: 1},89.19999999999996,90.39999999999996,"[3, 4]",2,{27},{27: 1},88.39999999999996,90.39999999999996,"[3, 4]",2,5,112,48,0.03348112106323242,0.03253293037414551,0.033850908279418945,productivity (11),4
1,1,{27},{27: 1},89.19999999999996,{27},{27: 1},89.19999999999996,89.79999999999995,[3],1,{27},{27: 1},88.79999999999995,89.79999999999995,[3],1,5,112,48,0.03318500518798828,0.07467103004455566,0.03604912757873535,productivity (11),4
1,0,{27},{27: 1},89.19999999999996,{27},{27: 1},89.19999999999996,89.19999999999996,[],0,{27},{27: 1},89.19999999999996,89.19999999999996,[],0,5,112,48,0.04608321189880371,0.04855990409851074,0.041110992431640625,productivity (11),4
2,4,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,97.99999999999997,"[3, 4, 19, 41]",4,"{10, 27}","{10: 1, 27: 1}",93.39999999999996,97.39999999999996,"[3, 4, 19, 21]",4,5,112,48,0.067047119140625,0.05570387840270996,0.10038018226623535,productivity (11),4
2,3,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,97.39999999999996,"[3, 4, 19]",3,"{10, 27}","{10: 1, 27: 1}",94.39999999999996,97.39999999999996,"[3, 4, 19]",3,5,112,48,0.07506632804870605,0.12436699867248535,0.08089303970336914,productivity (11),4
2,2,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,96.79999999999997,"[3, 4]",2,"{10, 27}","{10: 1, 27: 1}",94.79999999999997,96.79999999999997,"[3, 4]",2,5,112,48,0.08785009384155273,0.061491966247558594,0.061637163162231445,productivity (11),4
2,1,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,96.19999999999996,[3],1,"{10, 27}","{10: 1, 27: 1}",95.19999999999997,96.19999999999997,[3],1,5,112,48,0.08088302612304688,0.06656599044799805,0.06632494926452637,productivity (11),4
2,0,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,95.59999999999997,[],0,"{10, 27}","{10: 1, 27: 1}",95.59999999999997,95.59999999999997,[],0,5,112,48,0.06656980514526367,0.08148884773254395,0.1081852912902832,productivity (11),4
3,4,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,102.19999999999996,"[41, 2, 5, 10]",4,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",97.19999999999997,101.19999999999997,"[3, 4, 19, 21]",4,5,112,48,0.16829681396484375,0.09766912460327148,0.0979158878326416,productivity (11),4
3,3,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,101.79999999999997,"[41, 2, 5]",3,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",98.19999999999997,101.19999999999997,"[3, 4, 19]",3,5,112,48,0.10973596572875977,0.11226201057434082,0.09313797950744629,productivity (11),4
3,2,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,101.39999999999996,"[41, 2]",2,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",98.59999999999998,100.59999999999998,"[3, 4]",2,5,112,48,0.11687302589416504,0.10431408882141113,0.13428902626037598,productivity (11),4
3,1,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,100.99999999999996,[41],1,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",99.39999999999998,100.39999999999998,[3],1,5,112,48,0.12282586097717285,0.19066715240478516,0.10330009460449219,productivity (11),4
3,0,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,100.39999999999996,[],0,"{16, 10, 27}","{16: 1, 10: 1, 27: 1}",100.39999999999996,100.39999999999996,[],0,5,112,48,0.0924077033996582,0.09372210502624512,0.09740209579467773,productivity (11),4
4,4,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,105.19999999999996,"[41, 2, 5, 10]",4,"{26, 9, 10, 27}","{26: 1, 9: 1, 10: 1, 27: 1}",99.99999999999997,103.99999999999997,"[3, 4, 19, 21]",4,5,112,48,0.13073301315307617,0.1870410442352295,0.15382719039916992,productivity (11),4
4,3,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,104.79999999999997,"[41, 2, 5]",3,"{26, 9, 10, 27}","{26: 1, 9: 1, 10: 1, 27: 1}",100.99999999999997,103.99999999999997,"[3, 4, 19]",3,5,112,48,0.14945101737976074,0.15879201889038086,0.17037391662597656,productivity (11),4
4,2,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,104.39999999999996,"[41, 2]",2,"{26, 9, 10, 27}","{26: 1, 9: 1, 10: 1, 27: 1}",101.99999999999997,103.99999999999997,"[3, 4]",2,5,112,48,0.14811992645263672,0.15287494659423828,0.12411999702453613,productivity (11),4
4,1,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,103.99999999999996,[41],1,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",102.39999999999998,103.39999999999998,[3],1,5,112,48,0.18183588981628418,0.1319129467010498,0.1490039825439453,productivity (11),4
4,0,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,103.39999999999996,[],0,"{16, 1, 10, 27}","{16: 1, 1: 1, 10: 1, 27: 1}",103.39999999999996,103.39999999999996,[],0,5,112,48,0.11914587020874023,0.14545083045959473,0.1255350112915039,productivity (11),4
5,4,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,107.94999999999997,"[41, 2, 5, 10]",4,"{9, 10, 44, 26, 27}","{9: 1, 10: 1, 44: -1, 26: 1, 27: 1}",102.74999999999999,106.74999999999999,"[3, 4, 19, 21]",4,5,112,48,0.22362017631530762,0.16959095001220703,0.1756000518798828,productivity (11),4
5,3,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,107.54999999999998,"[41, 2, 5]",3,"{9, 10, 44, 26, 27}","{9: 1, 10: 1, 44: -1, 26: 1, 27: 1}",103.74999999999999,106.74999999999999,"[3, 4, 19]",3,5,112,48,0.1483771800994873,0.1699690818786621,0.18071293830871582,productivity (11),4
5,2,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,107.14999999999998,"[41, 2]",2,"{9, 10, 44, 26, 27}","{9: 1, 10: 1, 44: -1, 26: 1, 27: 1}",104.74999999999999,106.74999999999999,"[3, 4]",2,5,112,48,0.17789411544799805,0.1770482063293457,0.15728211402893066,productivity (11),4
5,1,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,106.74999999999997,[41],1,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",105.14999999999998,106.14999999999998,[3],1,5,112,48,0.1527111530303955,0.16376876831054688,0.14872026443481445,productivity (11),4
5,0,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,106.14999999999998,[],0,"{1, 10, 44, 16, 27}","{1: 1, 10: 1, 44: -1, 16: 1, 27: 1}",106.14999999999998,106.14999999999998,[],0,5,112,48,0.143218994140625,0.14368796348571777,0.14859509468078613,productivity (11),4
1,4,{27},{27: 1},89.99999999999999,{27},{27: 1},89.99999999999999,91.99999999999999,"[3, 4, 19, 21]",4,{27},{27: 1},88.0,92.0,"[3, 4, 19, 21]",4,6,112,48,0.03400993347167969,0.03368806838989258,0.03354287147521973,productivity (11),5
1,3,{27},{27: 1},89.99999999999999,{27},{27: 1},89.99999999999999,91.49999999999999,"[3, 4, 19]",3,{27},{27: 1},88.49999999999999,91.49999999999999,"[3, 4, 19]",3,6,112,48,0.034224748611450195,0.035262107849121094,0.03362894058227539,productivity (11),5
1,2,{27},{27: 1},89.99999999999999,{27},{27: 1},89.99999999999999,90.99999999999999,"[3, 4]",2,{27},{27: 1},89.0,91.0,"[3, 4]",2,6,112,48,0.03191781044006348,0.03513026237487793,0.03441286087036133,productivity (11),5
1,1,{27},{27: 1},89.99999999999999,{27},{27: 1},89.99999999999999,90.49999999999999,[3],1,{27},{27: 1},89.49999999999999,90.49999999999999,[3],1,6,112,48,0.032109975814819336,0.033926963806152344,0.034929752349853516,productivity (11),5
1,0,{27},{27: 1},89.99999999999999,{27},{27: 1},89.99999999999999,89.99999999999999,[],0,{27},{27: 1},89.99999999999999,89.99999999999999,[],0,6,112,48,0.029349803924560547,0.03463125228881836,0.03583478927612305,productivity (11),5
2,4,"{10, 27}","{10: 1, 27: 1}",97.0,"{10, 27}","{10: 1, 27: 1}",97.0,99.0,"[3, 4, 19, 32]",4,"{10, 27}","{10: 1, 27: 1}",94.5,98.5,"[3, 4, 19, 21]",4,6,112,48,0.0650331974029541,0.06621003150939941,0.06517577171325684,productivity (11),5
2,3,"{10, 27}","{10: 1, 27: 1}",97.0,"{10, 27}","{10: 1, 27: 1}",97.0,98.5,"[3, 4, 19]",3,"{10, 27}","{10: 1, 27: 1}",95.5,98.5,"[3, 4, 19]",3,6,112,48,0.07184600830078125,0.07419490814208984,0.06616902351379395,productivity (11),5
2,2,"{10, 27}","{10: 1, 27: 1}",97.0,"{10, 27}","{10: 1, 27: 1}",97.0,98.0,"[3, 4]",2,"{10, 27}","{10: 1, 27: 1}",96.0,98.0,"[3, 4]",2,6,112,48,0.06707024574279785,0.06567764282226562,0.07169890403747559,productivity (11),5
2,1,"{10, 27}","{10: 1, 27: 1}",97.0,"{10, 27}","{10: 1, 27: 1}",97.0,97.5,[3],1,"{10, 27}","{10: 1, 27: 1}",96.5,97.5,[3],1,6,112,48,0.0646982192993164,0.08028197288513184,0.07481908798217773,productivity (11),5
2,0,"{10, 27}","{10: 1, 27: 1}",97.0,"{10, 27}","{10: 1, 27: 1}",97.0,97.0,[],0,"{10, 27}","{10: 1, 27: 1}",97.0,97.0,[],0,6,112,48,0.07762885093688965,0.07478785514831543,0.07765626907348633,productivity (11),5
3,4,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,104.33333333333333,"[41, 60, 2, 10]",4,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",98.66666666666667,102.66666666666667,"[3, 4, 19, 21]",4,6,112,48,0.13596200942993164,0.1097419261932373,0.0986490249633789,productivity (11),5
3,3,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,103.99999999999999,"[41, 60, 2]",3,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",99.66666666666667,102.66666666666667,"[3, 4, 19]",3,6,112,48,0.0968327522277832,0.10050511360168457,0.09656500816345215,productivity (11),5
3,2,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,103.66666666666666,"[41, 60]",2,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",100.66666666666667,102.66666666666667,"[3, 4]",2,6,112,48,0.10080909729003906,0.10573601722717285,0.09645366668701172,productivity (11),5
3,1,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,103.16666666666666,[41],1,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",101.66666666666666,102.66666666666666,[3],1,6,112,48,0.09833312034606934,0.09893202781677246,0.10819602012634277,productivity (11),5
3,0,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,102.66666666666666,[],0,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.66666666666666,102.66666666666666,[],0,6,112,48,0.14895987510681152,0.13015294075012207,0.09626889228820801,productivity (11),5
4,4,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,108.0,"[41, 60, 10, 13]",4,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",102.33333333333333,106.33333333333333,"[3, 4, 19, 21]",4,6,112,48,0.15455007553100586,0.17347311973571777,0.1686239242553711,productivity (11),5
4,3,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,107.66666666666666,"[41, 60, 10]",3,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",103.33333333333333,106.33333333333333,"[3, 4, 19]",3,6,112,48,0.1302189826965332,0.12773609161376953,0.1306459903717041,productivity (11),5
4,2,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,107.33333333333333,"[41, 60]",2,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",104.33333333333333,106.33333333333333,"[3, 4]",2,6,112,48,0.18994402885437012,0.13221096992492676,0.13200783729553223,productivity (11),5
4,1,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,106.83333333333333,[41],1,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",105.33333333333333,106.33333333333333,[3],1,6,112,48,0.12912893295288086,0.14658212661743164,0.15022587776184082,productivity (11),5
4,0,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,106.33333333333333,[],0,"{26, 10, 27, 42}","{26: 1, 10: 1, 27: 1, 42: 1}",106.33333333333333,106.33333333333333,[],0,6,112,48,0.13427996635437012,0.13029193878173828,0.151259183883667,productivity (11),5
5,4,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,110.16666666666669,"[41, 10, 22, 25]",4,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",104.66666666666669,108.66666666666669,"[3, 4, 19, 21]",4,6,112,48,0.17300200462341309,0.1852738857269287,0.18743300437927246,productivity (11),5
5,3,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,109.83333333333336,"[41, 10, 22]",3,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",105.66666666666669,108.66666666666669,"[3, 4, 19]",3,6,112,48,0.1722261905670166,0.16240692138671875,0.15951895713806152,productivity (11),5
5,2,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,109.50000000000001,"[41, 10]",2,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",106.66666666666669,108.66666666666669,"[3, 4]",2,6,112,48,0.16948795318603516,0.17194700241088867,0.16587114334106445,productivity (11),5
5,1,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,109.16666666666669,[41],1,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",107.66666666666669,108.66666666666669,[3],1,6,112,48,0.1591939926147461,0.16033506393432617,0.1666398048400879,productivity (11),5
5,0,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,108.66666666666669,[],0,"{1, 10, 42, 26, 27}","{1: 1, 10: 1, 42: 1, 26: 1, 27: 1}",108.66666666666669,108.66666666666669,[],0,6,112,48,0.16518402099609375,0.15922808647155762,0.162445068359375,productivity (11),5
1,4,{27},{27: 1},92.42857142857143,{27},{27: 1},92.42857142857143,94.28571428571429,"[41, 3, 4, 19]",4,{27},{27: 1},90.28571428571428,94.28571428571428,"[41, 3, 4, 19]",4,7,112,48,0.0370180606842041,0.03927898406982422,0.03594088554382324,productivity (11),6
1,3,{27},{27: 1},92.42857142857143,{27},{27: 1},92.42857142857143,93.85714285714286,"[41, 3, 4]",3,{27},{27: 1},90.85714285714285,93.85714285714285,"[41, 3, 4]",3,7,112,48,0.03684210777282715,0.03763890266418457,0.03621983528137207,productivity (11),6
1,2,{27},{27: 1},92.42857142857143,{27},{27: 1},92.42857142857143,93.42857142857143,"[41, 3]",2,{27},{27: 1},91.42857142857142,93.42857142857142,"[41, 3]",2,7,112,48,0.036392927169799805,0.03734278678894043,0.04182934761047363,productivity (11),6
1,1,{27},{27: 1},92.42857142857143,{27},{27: 1},92.42857142857143,93.0,[41],1,{27},{27: 1},92.0,93.0,[41],1,7,112,48,0.0368802547454834,0.041719675064086914,0.04163217544555664,productivity (11),6
1,0,{27},{27: 1},92.42857142857143,{27},{27: 1},92.42857142857143,92.42857142857143,[],0,{27},{27: 1},92.42857142857143,92.42857142857143,[],0,7,112,48,0.03942990303039551,0.04062318801879883,0.03926992416381836,productivity (11),6
2,4,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,101.28571428571428,"[41, 3, 4, 19]",4,"{10, 27}","{10: 1, 27: 1}",97.28571428571426,101.28571428571426,"[41, 3, 4, 19]",4,7,112,48,0.08890295028686523,0.08799195289611816,0.0720059871673584,productivity (11),6
2,3,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,100.85714285714285,"[41, 3, 4]",3,"{10, 27}","{10: 1, 27: 1}",97.85714285714283,100.85714285714283,"[41, 3, 4]",3,7,112,48,0.07384490966796875,0.07149386405944824,0.07221102714538574,productivity (11),6
2,2,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,100.42857142857142,"[41, 3]",2,"{10, 27}","{10: 1, 27: 1}",98.42857142857142,100.42857142857142,"[41, 3]",2,7,112,48,0.07366418838500977,0.07411813735961914,0.07487201690673828,productivity (11),6
2,1,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,99.99999999999999,[41],1,"{26, 27}","{26: 1, 27: 1}",98.99999999999999,99.99999999999999,[41],1,7,112,48,0.07093667984008789,0.08429193496704102,0.08266115188598633,productivity (11),6
2,0,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,99.42857142857142,[],0,"{10, 27}","{10: 1, 27: 1}",99.42857142857142,99.42857142857142,[],0,7,112,48,0.07234406471252441,0.10277318954467773,0.08449172973632812,productivity (11),6
3,4,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,106.42857142857142,"[41, 23, 60, 10]",4,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",101.28571428571428,105.28571428571428,"[41, 3, 4, 19]",4,7,112,48,0.11124110221862793,0.11731719970703125,0.12381172180175781,productivity (11),6
3,3,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,106.14285714285714,"[41, 23, 60]",3,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",102.28571428571428,105.28571428571428,"[41, 3, 4]",3,7,112,48,0.11234879493713379,0.12273693084716797,0.1073760986328125,productivity (11),6
3,2,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,105.71428571428571,"[41, 23]",2,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",103.28571428571428,105.28571428571428,"[41, 3]",2,7,112,48,0.12426495552062988,0.11379885673522949,0.10737395286560059,productivity (11),6
3,1,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,105.28571428571428,[41],1,"{35, 26, 27}","{35: 1, 26: 1, 27: 1}",104.28571428571429,105.28571428571429,[41],1,7,112,48,0.11727571487426758,0.10333991050720215,0.11893677711486816,productivity (11),6
3,0,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,104.71428571428571,[],0,"{26, 10, 27}","{26: 1, 10: 1, 27: 1}",104.71428571428571,104.71428571428571,[],0,7,112,48,0.11855006217956543,0.12886500358581543,0.10994601249694824,productivity (11),6
4,4,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,109.85714285714286,"[41, 60, 10, 13]",4,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",104.85714285714285,108.85714285714285,"[41, 3, 4, 19]",4,7,112,48,0.1410198211669922,0.17070412635803223,0.13698220252990723,productivity (11),6
4,3,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,109.57142857142858,"[41, 60, 10]",3,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",105.85714285714286,108.85714285714286,"[41, 3, 4]",3,7,112,48,0.14292311668395996,0.15942978858947754,0.18813800811767578,productivity (11),6
4,2,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,109.28571428571429,"[41, 60]",2,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",106.85714285714286,108.85714285714286,"[41, 3]",2,7,112,48,0.14663195610046387,0.1437692642211914,0.14724993705749512,productivity (11),6
4,1,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,108.85714285714286,[41],1,"{35, 26, 27, 36}","{35: 1, 26: 1, 27: 1, 36: 1}",107.85714285714286,108.85714285714286,[41],1,7,112,48,0.17376184463500977,0.15171408653259277,0.15635991096496582,productivity (11),6
4,0,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,108.28571428571429,[],0,"{26, 10, 27, 36}","{26: 1, 10: 1, 27: 1, 36: 1}",108.28571428571429,108.28571428571429,[],0,7,112,48,0.18056106567382812,0.17604398727416992,0.15023064613342285,productivity (11),6
5,4,"{1, 36, 10, 26, 27}","{1: 1, 36: 1, 10: 1, 26: 1, 27: 1}",110.57142857142857,"{1, 36, 10, 26, 27}","{1: 1, 36: 1, 10: 1, 26: 1, 27: 1}",110.57142857142857,112.0,"[41, 10, 25, 103]",4,"{1, 36, 10, 26, 27}","{1: 1, 36: 1, 10: 1, 26: 1, 27: 1}",107.14285714285714,111.14285714285714,"[41, 3, 4, 19]",4,7,112,48,0.1830756664276123,0.1864759922027588,0.1807711124420166,productivity (11),6
5,3,"{1, 36, 10, 26, 27}","{1: 1, 36: 1, 10: 1, 26: 1, 27: 1}",110.57142857142857,"{1, 36, 10, 26, 27}","{1: 1, 36: 1, 10: 1, 26: 1, 27: 1}",110.57142857142857,111.71428571428571,"[41, 10, 25]",3,"{1, 36, 10, 26, 27}","{1: 1, 36: 1, 10: 1, 26: 1, 27: 1}",108.14285714285714,111.14285714285714,"[41, 3, 4]",3,7,112,48,0.2122199535369873,0.2244129180908203,0.1739027500152588,productivity (11),6
