K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,kmax,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
3,2,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,213.5555555555556,"[23, 71]",2,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.55555555555557,213.55555555555557,"[23, 71]",2,9,224,50,0.38140201568603516,0.33165693283081055,0.35359787940979004,studentportuguese (30),8
3,1,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,212.6666666666667,[23],1,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,212.6666666666667,[23],1,9,224,50,0.3803567886352539,0.3717658519744873,0.5225811004638672,studentportuguese (30),8
3,0,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,211.6666666666667,[],0,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",211.6666666666667,211.6666666666667,[],0,9,224,50,0.41511988639831543,0.46576929092407227,0.4784529209136963,studentportuguese (30),8
4,4,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,219.22222222222226,"[23, 71, 176, 204]",4,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",213.44444444444446,217.44444444444446,"[23, 71, 140, 148]",4,9,224,50,0.5123071670532227,0.553138017654419,0.4881598949432373,studentportuguese (30),8
4,3,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,218.33333333333337,"[23, 71, 176]",3,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",214.44444444444446,217.44444444444446,"[23, 71, 140]",3,9,224,50,0.5655629634857178,0.48422694206237793,0.5455670356750488,studentportuguese (30),8
4,2,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,217.44444444444449,"[23, 71]",2,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.44444444444446,217.44444444444446,"[23, 71]",2,9,224,50,0.5131649971008301,0.5154671669006348,0.5273590087890625,studentportuguese (30),8
4,1,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,216.5555555555556,[23],1,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,216.5555555555556,[23],1,9,224,50,0.5175418853759766,0.5204389095306396,0.5508968830108643,studentportuguese (30),8
4,0,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,215.5555555555556,[],0,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",215.5555555555556,215.5555555555556,[],0,9,224,50,0.5642070770263672,0.5567276477813721,0.5876731872558594,studentportuguese (30),8
5,4,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,222.11111111111111,"[23, 71, 204, 82]",4,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",216.44444444444446,220.44444444444446,"[23, 71, 140, 148]",4,9,224,50,0.9397997856140137,0.788210391998291,0.6886367797851562,studentportuguese (30),8
5,3,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,221.33333333333334,"[23, 71, 204]",3,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",217.44444444444446,220.44444444444446,"[23, 71, 140]",3,9,224,50,0.7168221473693848,0.698199987411499,0.7210299968719482,studentportuguese (30),8
5,2,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,220.44444444444446,"[23, 71]",2,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.44444444444446,220.44444444444446,"[23, 71]",2,9,224,50,0.7047708034515381,0.6870362758636475,0.6432256698608398,studentportuguese (30),8
5,1,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,219.55555555555557,[23],1,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,219.55555555555557,[23],1,9,224,50,0.6642210483551025,0.6948230266571045,0.7164788246154785,studentportuguese (30),8
5,0,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,218.55555555555557,[],0,"{6, 41, 42, 44, 28}","{6: 1, 41: 1, 42: 1, 44: 1, 28: 1}",218.55555555555557,218.55555555555557,[],0,9,224,50,0.75697922706604,0.7471108436584473,0.6768479347229004,studentportuguese (30),8
1,4,{42},{42: 1},179.09999999999997,{42},{42: 1},179.09999999999997,182.49999999999997,"[23, 71, 29, 51]",4,{42},{42: 1},176.9,180.9,"[23, 71, 9, 16]",4,10,224,50,0.1383969783782959,0.14177894592285156,0.15993428230285645,studentportuguese (30),9
1,3,{42},{42: 1},179.09999999999997,{42},{42: 1},179.09999999999997,181.69999999999996,"[23, 71, 29]",3,{42},{42: 1},177.9,180.9,"[23, 71, 9]",3,10,224,50,0.15574979782104492,0.1374971866607666,0.13606810569763184,studentportuguese (30),9
1,2,{42},{42: 1},179.09999999999997,{42},{42: 1},179.09999999999997,180.89999999999998,"[23, 71]",2,{42},{42: 1},178.89999999999998,180.89999999999998,"[23, 71]",2,10,224,50,0.14738678932189941,0.15619897842407227,0.13190031051635742,studentportuguese (30),9
1,1,{42},{42: 1},179.09999999999997,{42},{42: 1},179.09999999999997,179.99999999999997,[23],1,{42},{42: 1},179.0,180.0,[23],1,10,224,50,0.13256597518920898,0.1651930809020996,0.13865399360656738,studentportuguese (30),9
1,0,{42},{42: 1},179.09999999999997,{42},{42: 1},179.09999999999997,179.09999999999997,[],0,{42},{42: 1},179.09999999999997,179.09999999999997,[],0,10,224,50,0.22831511497497559,0.14808106422424316,0.15066909790039062,studentportuguese (30),9
2,4,"{42, 44}","{42: 1, 44: 1}",207.6,"{42, 44}","{42: 1, 44: 1}",207.6,211.0,"[23, 71, 162, 204]",4,"{42, 44}","{42: 1, 44: 1}",205.4,209.4,"[23, 71, 9, 16]",4,10,224,50,0.3159627914428711,0.28482723236083984,0.2593967914581299,studentportuguese (30),9
2,3,"{42, 44}","{42: 1, 44: 1}",207.6,"{42, 44}","{42: 1, 44: 1}",207.6,210.2,"[23, 71, 162]",3,"{42, 44}","{42: 1, 44: 1}",206.4,209.4,"[23, 71, 9]",3,10,224,50,0.27771973609924316,0.2641263008117676,0.2699880599975586,studentportuguese (30),9
2,2,"{42, 44}","{42: 1, 44: 1}",207.6,"{42, 44}","{42: 1, 44: 1}",207.6,209.4,"[23, 71]",2,"{42, 44}","{42: 1, 44: 1}",207.4,209.4,"[23, 71]",2,10,224,50,0.31972789764404297,0.37802696228027344,0.3545501232147217,studentportuguese (30),9
2,1,"{42, 44}","{42: 1, 44: 1}",207.6,"{42, 44}","{42: 1, 44: 1}",207.6,208.5,[23],1,"{42, 44}","{42: 1, 44: 1}",207.49999999999997,208.49999999999997,[23],1,10,224,50,0.4505290985107422,0.361858606338501,0.33695125579833984,studentportuguese (30),9
2,0,"{42, 44}","{42: 1, 44: 1}",207.6,"{42, 44}","{42: 1, 44: 1}",207.6,207.6,[],0,"{42, 44}","{42: 1, 44: 1}",207.6,207.6,[],0,10,224,50,0.3791999816894531,0.38272833824157715,0.3242619037628174,studentportuguese (30),9
3,4,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,219.1,"[23, 71, 162, 204]",4,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",213.5,217.5,"[23, 71, 9, 16]",4,10,224,50,0.4917948246002197,0.4123702049255371,0.4673929214477539,studentportuguese (30),9
3,3,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,218.29999999999998,"[23, 71, 162]",3,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",214.5,217.5,"[23, 71, 9]",3,10,224,50,0.43485188484191895,0.4394361972808838,0.45209789276123047,studentportuguese (30),9
3,2,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,217.5,"[23, 71]",2,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.5,217.5,"[23, 71]",2,10,224,50,0.4309730529785156,0.45610499382019043,0.434967041015625,studentportuguese (30),9
3,1,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,216.6,[23],1,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.6,216.6,[23],1,10,224,50,0.5799319744110107,0.516998291015625,0.4914669990539551,studentportuguese (30),9
3,0,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,215.7,[],0,"{42, 44, 28}","{42: 1, 44: 1, 28: 1}",215.7,215.7,[],0,10,224,50,0.4827268123626709,0.46440911293029785,0.44440698623657227,studentportuguese (30),9
4,4,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,221.99999999999997,"[71, 162, 204, 206]",4,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",216.2,220.2,"[23, 71, 9, 16]",4,10,224,50,0.6199231147766113,0.5851881504058838,0.6402387619018555,studentportuguese (30),9
4,3,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,221.29999999999998,"[71, 162, 204]",3,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",217.2,220.2,"[23, 71, 9]",3,10,224,50,0.7177908420562744,0.6248762607574463,0.7048327922821045,studentportuguese (30),9
4,2,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,220.49999999999997,"[71, 162]",2,"{41, 42, 44, 28}","{41: 1, 42: 1, 44: 1, 28: 1}",218.2,220.2,"[23, 71]",2,10,224,50,0.5855212211608887,0.5849800109863281,0.5662987232208252,studentportuguese (30),9
4,1,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,219.7,[71],1,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",218.4,219.4,[23],1,10,224,50,0.6420402526855469,0.6125407218933105,0.6312758922576904,studentportuguese (30),9
4,0,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,218.79999999999998,[],0,"{42, 44, 28, 14}","{42: 1, 44: 1, 28: 1, 14: 1}",218.79999999999998,218.79999999999998,[],0,10,224,50,0.676767110824585,0.6121408939361572,0.5681591033935547,studentportuguese (30),9
5,4,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,223.7,"[162, 206, 126, 219]",4,"{41, 42, 44, 18, 28}","{41: 1, 42: 1, 44: 1, 18: 1, 28: 1}",218.39999999999998,222.39999999999998,"[23, 71, 9, 16]",4,10,224,50,0.8186380863189697,0.6879911422729492,0.7571978569030762,studentportuguese (30),9
5,3,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,223.1,"[162, 206, 126]",3,"{41, 42, 44, 18, 28}","{41: 1, 42: 1, 44: 1, 18: 1, 28: 1}",219.39999999999998,222.39999999999998,"[23, 71, 9]",3,10,224,50,0.7535519599914551,0.6924929618835449,0.6705348491668701,studentportuguese (30),9
5,2,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,222.5,"[162, 206]",2,"{41, 42, 44, 18, 28}","{41: 1, 42: 1, 44: 1, 18: 1, 28: 1}",220.39999999999998,222.39999999999998,"[23, 71]",2,10,224,50,0.6779210567474365,0.5292012691497803,0.5278208255767822,studentportuguese (30),9
5,1,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,221.8,[162],1,"{39, 41, 42, 44, 28}","{39: 1, 41: 1, 42: 1, 44: 1, 28: 1}",221.1,222.1,[23],1,10,224,50,0.577552080154419,0.6485099792480469,0.6956470012664795,studentportuguese (30),9
5,0,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,221.0,[],0,"{39, 42, 44, 14, 28}","{39: 1, 42: 1, 44: 1, 14: 1, 28: 1}",221.0,221.0,[],0,10,224,50,0.5403621196746826,0.6468217372894287,0.8200812339782715,studentportuguese (30),9
